brief_id,started_at,ended_at,primary_category_id,secondary_category_id,brand,brand_manager
7787,2018-03-19 05:42:32.342,2018-04-09 14:00:17.897,8,6.0,Williams-Luna,Logan Carter
7877,2018-03-20 02:49:38.408,2018-04-19 14:00:21.288,3,7.0,Campbell-Mann,Amanda Diaz
7878,2018-03-20 03:30:07.059,2018-04-04 05:22:46.331,9,14.0,"Mills, Neal and Stanley",Ryan Scott
7915,2018-03-21 06:15:14.109,2018-04-04 14:00:14.924,8,,Morton-Shelton,Felicia Murphy MD
7925,2018-03-21 23:30:06.344,2018-07-27 14:00:44.292,7,,"Johnson, Moore and Young",Christopher Reeves
7923,2018-03-22 23:45:01.766,2018-04-13 14:00:17.397,4,,Webb Ltd,Jennifer Hoffman
7870,2018-03-23 01:27:13.095,2018-05-17 14:00:16.572,1,11.0,"Stark, Lee and Douglas",Chris Clark
7945,2018-03-23 05:45:13.306,2018-05-17 03:47:20.083,1,7.0,"Crawford, Watson and Patel",Kimberly Randolph
7936,2018-03-21 23:45:15.952,2018-04-23 14:00:28.017,7,1.0,Morales Ltd,Mr. Ethan Walls
7942,2018-03-23 01:45:05.211,2018-04-06 14:00:08.071,1,7.0,Silva-Daniel,Erin Wagner
8010,2018-03-26 06:36:05.972,2018-05-04 14:00:05.329,6,7.0,Krueger Group,Anthony Herman
8002,2018-03-26 06:29:52.711,2018-04-08 14:00:11.084,7,1.0,Thomas-Meadows,Donald Young Jr.
7927,2018-03-26 07:30:30.260,2018-04-07 14:00:10.690,5,,Perry PLC,Gabriel Berry
8000,2018-03-26 04:49:01.635,2018-04-07 14:00:14.817,1,,"Scott, Miller and Holland",Wayne Gonzalez
7891,2018-03-28 02:55:15.851,2018-05-13 10:45:01.715,1,11.0,Curtis LLC,Brandon Simon
8089,2018-03-29 05:48:42.124,2018-04-01 14:00:06.196,1,,Coleman-Mendoza,Margaret Berger
7884,2018-03-20 03:45:12.166,2018-04-09 14:00:06.262,1,0.0,Dennis Group,Robert Mejia
7875,2018-03-20 06:30:06.593,2018-06-12 02:41:14.186,1,7.0,"Smith, Gray and Christian",Erik Bell
7968,2018-03-27 00:22:37.179,2018-05-11 14:00:28.625,1,0.0,"Garcia, Marquez and Lester",James Brewer
4755,2017-10-16 05:00:34.896,2017-10-23 13:00:13.404,2,,Weiss PLC,Lydia Harmon
4765,2017-10-10 04:45:18.860,2017-10-24 13:00:22.443,6,4.0,"Howard, Johnson and Martin",Zachary Dean
5498,2017-11-13 01:30:03.243,2017-12-26 13:00:07.388,1,,"Swanson, Warner and Vasquez",Mitchell Adams
5512,2017-11-14 00:15:08.818,2018-02-01 23:52:37.591,3,,Stevens-Dixon,Mr. Roger Aguilar DVM
7163,2018-02-08 00:45:14.421,2018-02-24 13:00:23.963,2,,Armstrong and Sons,Carmen Berg
7296,2018-02-14 02:00:04.160,2018-03-07 13:00:15.745,8,1.0,"Le, Kent and Davis",Lori Tate
7516,2018-02-28 03:15:19.065,2018-03-14 13:00:21.455,3,2.0,Robinson-Carrillo,Jeremy Mckay
7669,2018-03-08 03:00:12.141,2018-04-01 14:00:03.865,9,8.0,Rasmussen PLC,Diana Leonard
7632,2018-03-09 01:15:15.105,2018-03-26 13:00:24.965,12,,"Harris, Christian and Gibbs",Nancy Powell
7514,2018-02-27 23:15:11.528,2018-03-20 13:00:07.931,2,7.0,Jones-Hansen,Andrew Johnson
7522,2018-03-01 13:00:10.531,2018-03-26 13:00:25.554,7,,"Maxwell, Leon and Pitts",Christian Gonzalez
7670,2018-03-08 04:15:12.879,2018-03-16 13:00:33.081,3,2.0,"Summers, Watson and Crawford",Randy Peterson
8050,2018-03-28 21:00:05.758,2018-04-12 14:00:29.745,11,6.0,Hill Inc,Mark Miller
7359,2018-03-12 22:00:13.996,2018-03-19 13:00:21.574,11,15.0,"Rosales, Watts and Hernandez",Lawrence Johnson
6474,2018-03-06 04:45:08.121,2018-03-20 13:00:11.099,1,,"Howell, Navarro and Thomas",Charles Dunn
7866,2018-03-20 06:15:14.829,2018-04-30 14:00:36.430,12,11.0,"Scott, Oliver and Lewis",Eric Alexander
6354,2017-12-20 01:45:04.486,2018-01-01 13:00:19.358,7,14.0,Walker Group,Donald Mendez
7603,2018-03-12 04:49:53.580,2018-03-31 13:00:50.867,1,,"Lee, Howard and Rodriguez",James Brewer
7800,2018-03-22 01:00:16.548,2018-04-28 14:00:10.347,7,,"James, Morales and Roberts",Thomas Clark MD
7244,2018-02-13 22:11:14.391,2018-05-31 14:00:59.840,12,5.0,Hess Group,Tammy Saunders
5122,2017-10-25 21:00:07.483,2018-02-01 23:52:38.602,1,7.0,"Garcia, Sanders and Miller",Matthew Ramos
5962,2017-11-30 03:45:11.925,2017-12-31 13:00:09.443,7,0.0,"Hernandez, Cervantes and Warner",Richard Castaneda
5949,2017-11-30 02:15:08.310,2018-02-01 23:52:42.398,11,4.0,"Taylor, Murphy and Hernandez",Stephanie Stokes
7373,2018-02-19 22:38:27.252,2018-02-20 23:51:49.766,4,5.0,Hopkins-Perry,Amy Reid
5933,2017-12-04 21:00:13.540,2017-12-19 13:00:16.583,16,7.0,"Conrad, Williams and Duffy",Kimberly King
6837,2018-01-23 00:29:56.269,2018-02-09 13:00:18.314,11,12.0,Williams-Alvarez,Deborah Quinn
7094,2018-02-14 03:30:13.523,2018-02-28 13:01:32.807,4,6.0,Bruce Ltd,Rebecca Willis
4618,2017-10-02 23:30:14.811,2017-10-18 13:00:25.304,7,2.0,Johnson-Castro,Christine Edwards
4646,2017-10-03 05:45:18.098,2017-11-05 19:59:48.681,6,7.0,"Miller, Bell and Garcia",Frank Jones
4639,2017-10-03 11:00:05.624,2018-01-29 02:33:05.282,7,5.0,Santana LLC,Heather Lee
4648,2017-10-03 23:00:11.864,2017-10-13 04:58:15.408,1,,"Ortega, Bradford and Johnson",Paul Clay
4679,2017-10-05 01:45:18.691,2017-10-11 05:42:49.772,11,,Jones-Miller,Kayla Graham
4683,2017-10-05 01:45:12.497,2018-01-29 02:37:03.013,1,,"Ortega, Bradford and Johnson",Paul Clay
4659,2017-10-05 00:15:15.259,2017-10-18 01:17:19.786,12,,"Perez, Torres and Lloyd",Tracy Warren
4695,2017-10-06 00:45:18.605,2017-10-31 13:00:20.031,3,7.0,"Perez, Cuevas and Prince",Dorothy Martinez
4704,2017-10-06 04:00:13.219,2017-12-13 05:50:59.663,7,2.0,May-Hale,Susan Lopez
4544,2017-10-07 21:00:05.428,2017-12-16 13:00:15.724,7,1.0,Harper-Solis,Chris Clark
4681,2017-10-05 01:30:17.994,2018-01-29 02:35:40.937,7,1.0,"Barker, Rivera and Wright",Paul Clay
4703,2017-10-06 00:15:06.294,2017-11-01 01:40:09.257,1,,"Moore, Jensen and Boyd",Luis Allen
4737,2017-10-09 01:15:02.502,2017-11-23 13:00:22.479,1,6.0,Davis Inc,Maria Reynolds
4748,2017-10-09 06:45:22.475,2017-10-30 01:51:55.882,1,,Thomas Inc,Kimberly Martin
4751,2017-10-09 06:18:12.804,2017-11-23 13:00:22.827,2,11.0,Jones-Garcia,William Parrish
4735,2017-10-09 03:45:06.777,2018-02-01 07:37:10.793,6,11.0,Rodriguez Inc,Craig Davis
4795,2017-10-11 04:00:08.540,2017-10-25 13:00:33.967,7,11.0,"Howard, Johnson and Martin",Zachary Dean
4802,2017-10-11 05:00:17.553,2017-10-25 13:00:28.918,2,6.0,"Burns, King and Fernandez",Wanda Robbins
4770,2017-10-10 01:45:02.645,2018-02-01 07:29:04.563,3,5.0,"Wilson, Pearson and Jackson",Brittany Nelson
4689,2017-10-08 22:45:09.348,2018-01-29 02:39:25.288,14,7.0,"Watson, Lewis and Johnson",Sierra Jackson
4828,2017-10-12 05:45:15.815,2017-11-09 05:15:46.489,11,,Lewis-Campbell,Brian Wiggins
4847,2017-10-13 01:00:24.548,2017-11-22 13:00:16.237,4,6.0,"Atkinson, Martinez and Evans",Mark Andrews
4776,2017-10-10 05:15:19.463,2017-11-24 13:00:01.872,1,,Carter and Sons,Rick Woods
4826,2017-10-11 23:00:06.332,2017-10-31 13:00:37.802,11,,Craig-Durham,Eric Richardson
4867,2017-10-13 05:15:35.166,2017-11-02 13:00:32.668,1,9.0,Harrison and Sons,Jackson Simpson
4863,2017-10-15 21:00:10.941,2018-02-01 23:53:06.640,2,,"Vargas, James and Gonzalez",Miss Catherine Moore
4904,2017-10-16 04:45:40.279,2017-11-14 04:46:22.447,7,2.0,"Gillespie, Terrell and Pineda",Cynthia Hopkins
4857,2017-10-16 04:45:49.169,2018-02-01 23:54:57.553,2,,Coleman-Gordon,Kathryn Flores
4869,2017-10-16 05:00:38.461,2018-02-01 23:51:42.426,7,,Ward-Hernandez,Bonnie Hayes
4946,2017-10-17 06:17:16.670,2017-11-23 05:04:34.904,1,,Larson LLC,Dennis Jennings
4353,2017-10-05 05:15:17.324,2017-10-30 13:00:16.014,7,3.0,"Burgess, Arnold and Allen",Jessica Payne
4675,2017-10-11 04:45:09.839,2018-01-29 02:34:46.868,2,,Wright LLC,Timothy Garrison
4668,2017-10-04 06:30:20.710,2017-10-27 13:00:12.566,1,,Day PLC,Kara Bennett
4773,2017-10-10 21:00:15.898,2018-02-01 23:51:43.133,1,7.0,"Schultz, Williams and Pollard",Lawrence Wright
4866,2017-10-13 05:15:30.654,2018-02-01 23:52:40.437,6,4.0,Johnson Group,Justin Santiago
4949,2017-10-18 00:45:28.122,2017-10-31 13:01:07.734,14,4.0,"Cox, Barrera and Thomas",Jason Dickerson
4975,2017-10-19 01:45:20.045,2017-11-08 03:48:54.019,15,,Garcia LLC,Allen Cantu
4976,2017-10-19 00:15:15.361,2018-02-01 23:52:39.068,3,7.0,"Patterson, Hill and Meza",Allen Warren
4962,2017-10-19 23:15:23.308,2017-10-26 13:00:08.924,4,,Haynes-Brown,Paul James
4797,2017-10-16 05:15:15.282,2017-11-11 13:00:14.797,3,2.0,Wallace-Reed,Samantha Christensen
4829,2017-10-17 21:00:13.205,2017-11-10 01:08:16.288,1,7.0,Wright Inc,Sydney Murphy
4769,2017-10-10 04:45:16.113,2017-10-29 13:00:11.446,6,,Dunlap Ltd,Brandon Bass
5057,2017-10-23 02:15:06.468,2017-12-05 13:00:23.340,3,2.0,Nguyen Ltd,Thomas Salazar
5047,2017-10-23 04:15:15.848,2018-02-01 23:54:58.002,8,2.0,Brown Inc,Margaret Glenn
5058,2017-10-23 06:30:28.456,2018-02-01 23:55:03.209,11,,"Hopkins, Kelly and Bailey",Leslie Bradford
4991,2017-10-22 22:24:21.877,2017-12-15 13:00:24.948,2,,"Williams, Zamora and Nolan",Daniel Watson
5051,2017-10-23 04:50:07.056,2018-02-01 23:51:55.781,12,11.0,"Ingram, Hayes and Moore",Erin Branch
4691,2017-10-06 00:45:20.015,2017-11-06 13:00:19.019,1,,Mcintosh Inc,Kimberly Vazquez
5098,2017-10-24 05:23:17.260,2018-01-23 04:11:57.881,11,13.0,"Barker, Lopez and Haney",Gregory Rodriguez
5082,2017-10-24 05:30:28.733,2018-01-04 00:55:43.571,15,8.0,Soto LLC,Richard Morris
4989,2017-10-19 03:30:21.635,2018-02-01 23:52:30.900,1,7.0,Smith-Lopez,Patricia Fox
4600,2017-10-26 00:15:36.314,2017-10-31 13:00:54.402,14,7.0,Gonzalez Group,Kelly Phillips
5015,2017-10-22 21:00:49.522,2017-10-25 13:00:34.444,15,4.0,"Collins, English and Harvey",Seth Harris
4883,2017-10-16 00:15:11.253,2017-10-31 13:00:42.937,3,2.0,Owen-Stokes,Dylan Austin
5081,2017-10-24 02:30:23.567,2017-11-16 13:00:13.803,1,8.0,"Simmons, Cook and Hughes",Danielle Tran
5117,2017-10-25 04:15:19.458,2017-11-08 13:00:16.217,12,11.0,Leblanc-Collier,Kevin Rogers
5062,2017-10-28 21:00:19.608,2017-12-05 13:00:27.301,9,1.0,"Townsend, Riley and Nguyen",Michael Smith
5092,2017-10-24 05:15:26.865,2018-02-01 23:52:42.235,1,6.0,"Washington, Hensley and Perez",Amber Lucas
5228,2017-10-30 02:45:06.637,2017-11-09 23:16:40.305,1,,"Smith, Ray and Fry",Robert West
5182,2017-10-30 05:45:13.641,2018-02-01 23:52:53.111,2,,"Rodriguez, Flores and Elliott",Donna Montgomery MD
5229,2017-10-30 21:00:06.091,2017-11-28 00:35:31.362,4,,Haynes-Brown,Paul James
4861,2017-10-31 21:00:16.385,2018-02-01 23:51:25.574,5,2.0,Sanchez-King,John Perez
5226,2017-10-31 21:00:17.673,2017-12-16 13:00:38.520,1,,Richardson-Berry,Shannon Schneider
5255,2017-10-31 05:30:16.113,2017-11-11 13:00:19.686,8,6.0,Gomez PLC,Tricia Powell
5327,2017-11-03 05:11:02.835,2017-12-06 13:00:28.245,4,5.0,Walsh and Sons,Misty Boyd
4801,2017-10-23 04:00:03.008,2017-11-30 13:00:32.015,2,7.0,"Pena, Nguyen and Mcdonald",Nicole Williams
5281,2017-11-01 07:15:14.408,2018-02-01 23:51:27.413,1,,"Ferguson, Phillips and Brown",Dana Hester
5280,2017-11-01 05:15:01.952,2018-02-01 23:52:57.652,1,,"Wilson, Barnes and Higgins",Matthew Bartlett
5218,2017-10-30 00:15:05.611,2017-11-10 13:00:21.031,7,3.0,"Doyle, Hawkins and Dorsey",Christopher Blake
5300,2017-11-05 21:00:09.935,2018-01-07 22:14:38.925,6,,Jones PLC,Adrian Mcdaniel
5367,2017-11-06 03:44:40.036,2018-02-28 13:01:43.075,1,6.0,"Arnold, Martin and Waters",Joseph Ross
5310,2017-11-05 21:00:14.927,2017-11-30 13:00:37.318,1,11.0,Hughes-Le,John Morgan
5423,2017-11-08 05:45:09.537,2018-02-01 23:52:23.650,4,,"Hamilton, Frederick and Miller",Susan Ward
5392,2017-11-08 03:45:09.184,2018-03-30 13:00:41.787,7,3.0,Stephens-Sherman,Diane Owen
5091,2017-10-25 02:00:08.469,2018-02-01 23:52:19.404,2,,Black-Taylor,Amanda Delgado
5425,2017-11-08 06:15:21.842,2018-02-01 23:52:20.435,14,8.0,"Smith, Kirk and Alvarez",Stephen Sanchez
5435,2017-11-09 02:45:04.213,2018-01-06 01:43:35.825,12,2.0,"Dunn, Perez and Harrison",Debbie Moore
5163,2017-10-26 21:00:33.382,2017-12-01 13:00:50.821,12,,"Diaz, Bush and Sharp",Carlos Diaz
5170,2017-11-01 01:30:16.105,2017-11-14 13:00:11.353,1,,Lawrence Ltd,Patricia Wagner
5353,2017-11-07 04:00:18.521,2017-11-12 13:00:11.937,2,,Lewis Group,Nicole Woods
5322,2017-11-07 21:00:08.482,2017-12-15 13:00:14.943,11,14.0,Ball-Camacho,John Stevenson
5450,2017-11-09 04:00:08.263,2017-11-30 13:01:28.863,1,,"Moore, Jensen and Boyd",Luis Allen
5013,2017-10-20 04:36:30.745,2017-11-30 13:01:04.169,1,,Washington LLC,Lucas Cox
5481,2017-11-10 04:00:10.026,2017-11-23 06:07:01.571,7,15.0,"Phillips, Welch and Johnson",Rhonda Ibarra
5279,2017-11-01 07:15:11.855,2017-11-30 13:00:15.143,12,11.0,Cooke-Jones,Danielle Murray
5304,2017-11-09 03:30:07.971,2018-01-07 22:15:04.985,6,,Jones PLC,Adrian Mcdaniel
5329,2017-11-06 03:14:15.145,2017-11-30 13:00:58.503,6,7.0,Spencer LLC,William Lewis
5338,2017-11-07 06:30:09.230,2017-11-20 04:43:54.628,1,6.0,Elliott-Thomas,Scott Riley
5475,2017-11-13 00:45:11.228,2017-12-20 13:00:16.244,1,6.0,Jones-Cole,Brian Hicks
5521,2017-11-13 22:30:14.414,2018-02-01 23:51:29.535,8,,Mcguire-Mcguire,Brooke Crawford
5519,2017-11-14 04:00:10.836,2017-12-20 13:00:21.386,3,,Park PLC,Zachary Dean
5500,2017-11-13 02:15:14.519,2017-12-03 14:15:49.609,2,,Hernandez-Stanton,Kelly Peterson
5539,2017-11-14 05:30:05.232,2017-11-22 22:01:02.417,6,9.0,Strong PLC,Robert Hancock
5586,2017-11-15 01:15:32.940,2017-12-21 00:43:32.217,1,,Mclean Ltd,Jeremy Melton
5548,2017-11-15 05:45:13.008,2017-11-26 13:00:36.547,2,,Parker-Peterson,Jonathan Dillon
5506,2017-11-13 04:00:06.149,2017-12-31 13:00:52.284,1,7.0,Foster-Meyers,James Lopez
5364,2017-11-07 00:45:06.787,2018-02-01 23:52:27.798,2,11.0,Mclaughlin Inc,Theresa Mason
5631,2017-11-16 05:00:16.860,2017-12-29 13:00:10.433,7,3.0,King-Jones,Tricia Powell
5549,2017-11-14 21:00:11.173,2018-02-01 23:52:56.653,3,5.0,"Fuller, Garcia and Hartman",Brittany Nelson
5618,2017-11-16 05:00:26.874,2018-01-21 13:00:03.080,3,,Harris Inc,Stacy Terrell
5617,2017-11-16 06:45:07.385,2017-11-23 13:00:28.213,4,,Brown-Stanley,Janet Ray
5590,2017-11-16 21:00:10.636,2018-02-01 23:53:40.013,1,2.0,Wright Inc,Sydney Murphy
5563,2017-11-16 07:00:11.157,2018-02-01 23:55:47.593,11,,"Summers, Taylor and Ballard",Luis Parsons
5472,2017-11-18 21:00:03.925,2018-01-11 23:20:00.037,1,7.0,Johnson LLC,Jessica Hopkins
5378,2017-11-08 02:00:14.806,2018-02-01 23:51:37.048,13,11.0,Myers-Hale,Matthew Baker
5469,2017-11-10 01:30:09.999,2017-11-30 13:00:15.250,3,7.0,"Mitchell, Castaneda and Weber",Kenneth Jackson
5583,2017-11-19 21:00:03.853,2017-12-18 13:00:22.526,1,11.0,"Wilson, Hutchinson and Johnson",Megan Joyce
5688,2017-11-21 05:45:15.189,2018-02-01 23:53:51.588,6,,Walsh and Sons,Teresa Mayo
5730,2017-11-22 02:15:12.635,2017-11-30 13:00:36.471,15,4.0,Barry-Caldwell,William Murphy
5743,2017-11-22 04:45:13.610,2017-11-23 23:39:02.210,11,,Sims-Chambers,Mrs. Savannah West MD
5752,2017-11-22 06:45:26.542,2018-02-01 23:55:02.746,13,16.0,Simon-Durham,Mary Garcia
4800,2017-10-11 04:12:47.043,2017-11-24 13:00:08.493,3,11.0,"Kelly, Werner and Lowe",Brandi Hernandez
5721,2017-11-22 00:45:26.570,2018-02-01 23:51:28.739,1,,Gomez-Wells,Matthew Jones
5553,2017-11-22 23:15:16.821,2017-12-24 13:00:15.329,2,11.0,Nelson Inc,Barry Evans
5457,2017-11-20 23:45:47.946,2017-12-22 13:00:20.134,1,,"Wood, Baker and Rodriguez",Barbara Mclaughlin
5533,2017-11-13 23:15:06.821,2017-11-29 13:00:16.253,3,2.0,Morrison and Sons,Anthony Herman
5240,2017-11-15 23:15:03.305,2017-12-14 13:00:13.159,1,7.0,Griffin-Hodges,Jake Mullins
5719,2017-11-22 00:45:21.924,2017-12-08 13:00:20.549,1,0.0,"Williams, Allen and Bishop",Matthew Jones
5754,2017-11-24 00:15:18.482,2018-02-01 23:53:53.003,2,,Jimenez-Lewis,Mary Freeman
5454,2017-11-09 06:00:09.913,2017-11-22 23:22:18.605,7,,"Williams, Choi and Buchanan",Hector Hamilton
5808,2017-11-24 05:00:22.651,2017-12-06 13:00:23.194,7,4.0,Rodriguez Group,Rodney Clark
5477,2017-11-23 23:00:19.908,2018-02-01 23:52:27.429,2,3.0,Lowe-Kelley,Jennifer Hammond
5656,2017-11-23 05:45:24.779,2017-12-17 13:00:03.607,8,9.0,Burke-Hayes,Isaac Fletcher
5828,2017-11-24 21:00:04.336,2017-12-16 13:00:18.623,1,8.0,Williams-Barber,Jonathan Hall
5794,2017-11-25 01:00:05.118,2017-12-11 03:34:58.766,12,5.0,"Bennett, Roberson and Pineda",Dylan Lewis
5528,2017-11-14 01:00:08.607,2017-12-04 13:00:03.173,2,,Martinez Group,Kyle Cabrera
5559,2017-11-15 04:45:07.879,2018-02-01 23:54:01.830,7,6.0,Berry-Graham,Paula Fletcher
5801,2017-11-24 04:45:02.430,2017-12-08 13:00:13.311,1,8.0,Haley Ltd,Carl Moore
5109,2017-11-10 21:00:04.148,2017-11-29 13:00:09.369,7,3.0,"Doyle, Hawkins and Dorsey",Christopher Blake
5875,2017-11-27 04:00:37.243,2017-12-14 23:15:42.976,11,,Hayden-Cline,Amanda Wood
5078,2017-11-19 23:03:56.376,2018-02-05 13:00:16.284,2,12.0,Pearson Ltd,Helen Hernandez
5832,2017-11-26 23:45:24.831,2018-02-01 23:54:38.549,2,0.0,"Armstrong, Parker and Flores",Paul Kennedy
5637,2017-11-26 21:00:29.706,2017-12-25 13:00:37.671,1,2.0,Bowers Ltd,Lindsay Oneill
5831,2017-11-24 06:00:17.800,2017-12-15 13:00:34.435,1,,"James, Henderson and Kline",Deborah Singh
5453,2017-11-09 05:45:07.537,2018-02-28 13:01:38.319,7,4.0,"Ball, Woods and Roberts",Daniel Johnson
5515,2017-11-14 21:00:17.054,2017-12-15 13:00:31.681,12,,"Andrews, Cuevas and Cunningham",Rachel Johnson
5906,2017-11-28 02:45:14.067,2018-02-01 23:51:23.238,4,5.0,Sellers-Diaz,Frank Gould
5909,2017-11-28 04:45:14.971,2017-12-30 13:00:30.334,1,6.0,Jones-Brown,Jonathan Hall
5886,2017-11-27 05:53:33.128,2017-12-10 13:00:49.545,6,1.0,Mclaughlin-Johnson,Shawn Robinson
5935,2017-11-29 03:57:13.067,2018-01-12 13:00:18.431,1,7.0,Young Ltd,John Young
5907,2017-11-28 07:41:22.648,2017-12-12 06:39:22.254,1,6.0,Brown and Sons,Pamela Morgan
5988,2017-12-01 03:45:30.717,2018-02-01 23:54:43.283,1,6.0,Jones-Cole,Brian Hicks
5977,2017-12-01 05:30:25.193,2018-02-20 02:38:46.464,2,,"Carroll, Bennett and Simon",John Phillips
5589,2017-11-16 21:00:10.140,2017-12-25 13:00:34.907,5,11.0,Cunningham and Sons,James Townsend
5851,2017-11-26 08:30:22.893,2018-02-01 23:53:32.568,2,6.0,Gross-Miller,James Chaney
4808,2017-10-11 06:27:05.576,2017-10-20 04:13:55.850,8,11.0,"Chang, Watkins and Simon",Joseph Johnson
4407,2017-10-01 21:00:17.287,2017-10-16 13:00:16.309,11,14.0,"Ferguson, Lopez and Barron",John Stevenson
4409,2017-10-01 21:00:18.852,2017-11-17 13:00:33.984,11,,Roberts and Sons,John Stevenson
4667,2017-10-04 06:30:22.021,2017-10-25 13:00:15.505,1,,Jones-Cole,Brian Hicks
4643,2017-10-03 05:45:13.471,2017-10-31 13:00:43.230,2,7.0,"Jacobs, Fernandez and Ortiz",Judith Davis
4619,2017-10-05 00:00:10.444,2017-10-24 04:11:26.014,2,,Watson-Rodriguez,Sandra White
4682,2017-10-05 01:45:19.655,2018-01-29 02:32:17.980,1,,"Ortega, Bradford and Johnson",Paul Clay
4644,2017-10-05 00:30:12.114,2017-10-31 13:00:42.815,3,,King-Johns,Rodney Galvan
4623,2017-10-03 01:30:02.293,2018-01-29 02:32:41.633,1,7.0,"Gonzalez, Hardin and Rodriguez",Kelly Newton
4693,2017-10-05 23:15:11.648,2017-11-02 00:57:34.057,1,,Jackson-Hebert,Anthony Simmons
4657,2017-10-04 00:15:12.058,2017-10-23 22:07:33.766,3,2.0,"Adkins, Carter and Salazar",Mr. Tyler Davis
4637,2017-10-03 21:00:03.305,2018-03-09 00:36:37.984,7,1.0,"Garcia, Marsh and Spears",Jessica Lopez
4734,2017-10-09 03:45:08.678,2017-10-20 13:00:35.879,7,3.0,Jenkins-Wilson,Joseph Miller
4747,2017-10-10 02:53:14.179,2018-01-19 06:33:03.239,4,12.0,"Porter, Travis and Porter",Victoria Church
4762,2017-10-10 04:45:21.805,2017-10-29 13:00:12.568,6,,Dunlap Ltd,Brandon Bass
4775,2017-10-10 05:00:20.644,2018-02-01 23:51:15.883,2,,"Brennan, Scott and Jimenez",Dylan Levine
4774,2017-10-10 03:45:01.971,2017-11-16 13:00:17.560,6,3.0,Hayes Inc,Samantha Diaz
4728,2017-10-09 01:30:06.177,2018-02-01 23:52:12.201,11,14.0,Hill-Gamble,Stephen Walsh
4645,2017-10-04 00:00:14.690,2017-11-16 13:00:18.126,1,,Thomas Group,Sarah Charles
4753,2017-10-09 21:00:10.567,2017-11-07 13:00:18.188,3,,Newman Inc,Lisa Young
4799,2017-10-12 00:30:30.773,2018-02-01 23:52:23.236,14,,Hughes LLC,John Wheeler
4813,2017-10-12 03:30:11.623,2017-11-26 13:00:32.954,7,,"Curtis, Roberts and Ramsey",Bonnie Hayes
4850,2017-10-13 01:00:21.002,2018-01-31 13:00:42.650,3,7.0,"Lawson, Flores and Copeland",Kelly Nelson
4860,2017-10-13 05:00:36.524,2017-10-31 13:01:05.481,9,1.0,Hill PLC,Alexander Ferguson
4882,2017-10-16 00:00:01.273,2018-02-01 23:52:50.731,6,11.0,"Taylor, Murphy and Hernandez",Stephanie Stokes
4796,2017-10-11 04:30:17.298,2017-10-31 13:01:05.938,11,,"Howard, Johnson and Martin",Zachary Dean
4872,2017-10-16 06:30:14.362,2018-02-01 23:53:47.576,8,6.0,Harrison Group,Steven Williams
4924,2017-10-16 23:30:20.295,2018-02-01 23:52:21.094,1,11.0,Ramirez PLC,Mary House
4935,2017-10-17 00:18:56.864,2018-01-18 03:22:56.959,1,7.0,Mason and Sons,Olivia Peck
4909,2017-10-16 04:15:50.180,2017-10-30 02:18:28.928,1,,James and Sons,Dr. Allen Haynes
4939,2017-10-17 04:00:13.254,2017-11-20 22:57:59.576,7,11.0,"West, Huynh and Osborne",Diane Kennedy
4936,2017-10-17 05:15:17.735,2018-02-01 23:54:26.967,7,3.0,"Booth, Gray and Moore",Chad Green
4665,2017-10-17 05:15:37.134,2017-11-01 01:54:56.480,3,11.0,"Fitzpatrick, Waters and Brown",Rachel Rodgers
4837,2017-10-17 00:15:10.086,2017-10-19 13:00:25.820,6,11.0,"Rivera, Rios and Beck",Amanda Brown
4903,2017-10-16 04:45:43.607,2018-02-01 23:52:01.399,2,,Davis-Pena,Melissa Robinson
4745,2017-10-09 07:00:06.779,2018-02-01 07:27:56.673,2,,"Jenkins, Bailey and Brown",Emily Kelly
4768,2017-10-10 00:30:01.274,2017-10-26 13:00:06.055,2,,Cook Inc,Cassidy Mitchell
4781,2017-10-11 05:00:16.153,2017-10-31 13:01:03.631,2,,Barnett-Flores,Adam Meyer
4664,2017-10-10 00:08:57.662,2017-11-30 13:00:43.382,10,,Davis LLC,Amanda Choi
4820,2017-10-12 22:15:19.437,2017-10-31 13:00:59.190,7,,"Davis, Gilbert and Bullock",Tonya Farrell
4710,2017-10-16 01:00:37.089,2017-11-09 05:04:21.193,2,5.0,Powell PLC,William Ward Jr.
4972,2017-10-18 23:00:15.167,2018-02-01 23:52:34.869,1,9.0,"Anderson, Walker and Miller",Robert Johnson
4996,2017-10-19 06:45:42.196,2018-01-24 23:43:03.137,7,11.0,Cowan LLC,Nancy Hawkins
4994,2017-10-19 21:00:22.342,2018-02-01 23:51:58.498,8,,Hardin-Smith,Tina Roy DDS
5004,2017-10-20 00:00:12.096,2018-02-01 23:52:16.087,6,,Jarvis Inc,Mark Valenzuela
4988,2017-10-19 03:00:28.715,2017-11-15 13:00:09.474,3,,Barnes-Garcia,Phillip Torres
4906,2017-10-18 05:45:19.792,2017-11-07 22:08:43.147,1,5.0,Thornton-Smith,Ariel Baldwin
4986,2017-10-19 23:15:36.019,2017-11-30 13:00:46.418,1,5.0,Morgan-Hernandez,Brittney Cardenas
4817,2017-10-15 21:00:08.833,2018-02-01 23:51:44.438,12,,Schmitt-Harrell,Abigail Bullock
4920,2017-10-17 03:45:03.049,2017-11-17 01:23:11.791,7,3.0,"Mueller, Osborn and Murphy",Sara Bridges
5045,2017-10-23 06:30:23.833,2017-11-15 13:00:16.319,2,,"Shepherd, Swanson and Taylor",Melissa Gonzalez
